GEOID,NAME,ABBR,year,indicator_id,category,dimension,indicator_label,value_pwd,value_pwod,value_raw,direction,transform,weight,source_status,notes,value_transformed,value_winsor,z_score,score_100_unadjusted,score_100
40,Oklahoma,OK,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,18.1,NA,18.1,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.,18.1,18.1,-0.734786141203348,23.123487434149613,23.123487434149613
41,Oregon,OR,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,22.4,NA,22.4,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.,22.4,22.4,0.35614390166468385,63.91335994936513,63.91335994936513
42,Pennsylvania,PA,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,18.6,NA,18.6,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.,18.6,18.6,-0.6079338106372977,27.161568699624738,27.161568699624738
44,Rhode Island,RI,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,21.9,NA,21.9,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.,21.9,21.9,0.22929157109863355,59.06788478609548,59.06788478609548
45,South Carolina,SC,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,19.1,NA,19.1,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.,19.1,19.1,-0.48108148007124735,31.522929502894925,31.522929502894925
46,South Dakota,SD,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,20.2,NA,20.2,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.,20.2,20.2,-0.20200635282593726,41.99558788642864,41.99558788642864
47,Tennessee,TN,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,17.3,NA,17.3,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.,17.3,17.3,-0.9377498701090285,17.41864843190041,17.41864843190041
48,Texas,TX,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,20.8,NA,20.8,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.,20.8,20.8,-0.04978355614667655,48.01474353637127,48.01474353637127
49,Utah,UT,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,24.4,NA,24.4,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.,24.4,24.4,0.863553223928885,80.6083315256154,80.6083315256154
50,Vermont,VT,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,26.5,NA,26.5,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.,26.5,26.5,1.3963330123062967,91.86928814641401,91.86928814641401
51,Virginia,VA,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,24.5,NA,24.5,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.,24.5,24.5,0.8889236900420955,81.29779536713984,81.29779536713984
53,Washington,WA,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,24.4,NA,24.4,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.,24.4,24.4,0.863553223928885,80.6083315256154,80.6083315256154
54,West Virginia,WV,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,13.2,NA,13.2,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.,13.2,13.2,-1.9779389807506413,2.396779538617119,2.396779538617119
55,Wisconsin,WI,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,19.8,NA,19.8,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.,19.8,19.8,-0.3034882172787771,38.07589127858533,38.07589127858533
56,Wyoming,WY,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,20.7,NA,20.7,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.,20.7,20.7,-0.07515402225988697,47.00460828837147,47.00460828837147
72,Puerto Rico,PR,2024,rel_score_bachelors,CP,relative,Highest Education Bachelors or Greater: Relative,18.1,NA,18.1,higher_better,none,1,acs_ready,ACS S1810. Variable: S1810_C02_012E (pop with disability age 25+ bachelor's or higher). Verify column against 2024 S1810 table shell.,18.1,18.1,-0.734786141203348,23.123487434149613,23.123487434149613
000,United States,USA,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,20.9,39.1,18.200000000000003,lower_better,none,1,acs_ready,NA,18.200000000000003,18.200000000000003,0.17157592343928887,56.811453147922165,43.188546852077835
01,Alabama,AL,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,16.8,32,15.2,lower_better,none,1,acs_ready,NA,15.2,15.2,-0.6078689858991941,27.163718535731984,72.83628146426801
02,Alaska,AK,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,19.4,34.5,15.1,lower_better,none,1,acs_ready,NA,15.1,15.1,-0.6338504828771435,26.308920185706192,73.6910798142938
04,Arizona,AZ,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,22.5,36.1,13.6,lower_better,none,1,acs_ready,NA,13.6,13.6,-1.0235729375463845,15.301851651320378,84.69814834867962
05,Arkansas,AR,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,14.4,29.6,15.2,lower_better,none,1,acs_ready,NA,15.2,15.2,-0.6078689858991941,27.163718535731984,72.83628146426801
06,California,CA,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,23,39.8,16.799999999999997,lower_better,none,1,acs_ready,NA,16.799999999999997,16.799999999999997,-0.19216503425200426,42.38064670274064,57.61935329725936
08,Colorado,CO,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,29.9,48.8,18.9,lower_better,none,1,acs_ready,NA,18.9,18.9,0.3534464022849336,63.81230981474684,36.18769018525316
09,Connecticut,CT,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,23.6,46.2,22.6,lower_better,none,1,acs_ready,NA,22.6,22.6,1.3147617904690623,90.57050136745859,9.42949863254141
10,Delaware,DE,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,22.5,38.9,16.4,lower_better,none,1,acs_ready,NA,16.4,16.4,-0.2960910221638015,38.358028501749416,61.641971498250584
11,District of Columbia,DC,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,34,69.5,35.5,lower_better,none,1,acs_ready,NA,35.5,35.5,4.666374900624535,99.99984671992804,1.5328007195591908e-4
12,Florida,FL,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,23,36.8,13.799999999999995,lower_better,none,1,acs_ready,NA,13.799999999999995,13.799999999999995,-0.9716099435904868,16.562231691114576,83.43776830888542
13,Georgia,GA,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,20.5,38.4,17.9,lower_better,none,1,acs_ready,NA,17.9,17.9,0.09363143250543957,53.72990301192594,46.27009698807406
15,Hawaii,HI,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,24.6,38.4,13.799999999999995,lower_better,none,1,acs_ready,NA,13.799999999999995,13.799999999999995,-0.9716099435904868,16.562231691114576,83.43776830888542
16,Idaho,ID,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,20.5,34.7,14.200000000000005,lower_better,none,1,acs_ready,NA,14.200000000000005,14.200000000000005,-0.8676839556786868,19.27836857574162,80.72163142425838
17,Illinois,IL,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,21.5,41.3,19.799999999999997,lower_better,none,1,acs_ready,NA,19.799999999999997,19.799999999999997,0.5872798750864778,72.14921225260946,27.85078774739054
18,Indiana,IN,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,15.8,33,17.2,lower_better,none,1,acs_ready,NA,17.2,17.2,-0.08823904634020609,46.4843341921802,53.5156658078198
19,Iowa,IA,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,17.7,34.4,16.7,lower_better,none,1,acs_ready,NA,16.7,16.7,-0.2181465312299531,41.36574718154088,58.63425281845912
20,Kansas,KS,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,20.9,39.2,18.300000000000004,lower_better,none,1,acs_ready,NA,18.300000000000004,18.300000000000004,0.19755742041723864,57.830432414723646,42.169567585276354
21,Kentucky,KY,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,14.3,32,17.7,lower_better,none,1,acs_ready,NA,17.7,17.7,0.04166843854954094,51.66184927559878,48.33815072440122
22,Louisiana,LA,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,16.3,30.5,14.2,lower_better,none,1,acs_ready,NA,14.2,14.2,-0.8676839556786882,19.27836857574158,80.72163142425842
23,Maine,ME,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,21.3,40,18.7,lower_better,none,1,acs_ready,NA,18.7,18.7,0.301483408329035,61.84770499756517,38.15229500243483
24,Maryland,MD,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,27.8,46.5,18.7,lower_better,none,1,acs_ready,NA,18.7,18.7,0.301483408329035,61.84770499756517,38.15229500243483
25,Massachusetts,MA,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,25.7,51.4,25.7,lower_better,none,1,acs_ready,NA,25.7,25.7,2.1201881967854934,98.3004911295271,1.6995088704728971
26,Michigan,MI,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,18.1,36,17.9,lower_better,none,1,acs_ready,NA,17.9,17.9,0.09363143250543957,53.72990301192594,46.27009698807406
27,Minnesota,MN,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,22.3,42.7,20.4,lower_better,none,1,acs_ready,NA,20.4,20.4,0.7431688569541747,77.1310272135039,22.8689727864961
28,Mississippi,MS,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,15.3,28.6,13.3,lower_better,none,1,acs_ready,NA,13.3,13.3,-1.1015174284802325,13.533576171497447,86.46642382850256
29,Missouri,MO,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,17.6,36.4,18.799999999999997,lower_better,none,1,acs_ready,NA,18.799999999999997,18.799999999999997,0.32746490530698386,62.834185874310464,37.165814125689536
30,Montana,MT,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,22.6,38.4,15.799999999999995,lower_better,none,1,acs_ready,NA,15.799999999999995,15.799999999999995,-0.45198000403149874,32.56416938389909,67.4358306161009
31,Nebraska,NE,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,20.5,37.7,17.200000000000003,lower_better,none,1,acs_ready,NA,17.200000000000003,17.200000000000003,-0.08823904634020516,46.484334192180235,53.515665807819765
32,Nevada,NV,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,20,29.7,9.7,lower_better,none,1,acs_ready,NA,9.7,9.7,-2.0368513196864115,2.083247184355085,97.91675281564491
33,New Hampshire,NH,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,24.8,44,19.2,lower_better,none,1,acs_ready,NA,19.2,19.2,0.431390893218782,66.69079147705801,33.30920852294199
34,New Jersey,NJ,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,25,47,22,lower_better,none,1,acs_ready,NA,22,22,1.1588728086013655,87.67459829971426,12.325401700285738
35,New Mexico,NM,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,21.1,34,12.9,lower_better,none,1,acs_ready,NA,12.9,12.9,-1.2054434163920302,11.40160846875798,88.59839153124202
36,New York,NY,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,22.9,43.8,20.9,lower_better,none,1,acs_ready,NA,20.9,20.9,0.8730763418439217,80.86892659630456,19.13107340369544
37,North Carolina,NC,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,20.5,39.2,18.700000000000003,lower_better,none,1,acs_ready,NA,18.700000000000003,18.700000000000003,0.3014834083290359,61.8477049975652,38.1522950024348
38,North Dakota,ND,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,18.8,35.8,16.999999999999996,lower_better,none,1,acs_ready,NA,16.999999999999996,16.999999999999996,-0.14020204029610564,44.42501799527593,55.57498200472407
39,Ohio,OH,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,16.4,35.2,18.800000000000004,lower_better,none,1,acs_ready,NA,18.800000000000004,18.800000000000004,0.3274649053069857,62.83418587431054,37.16581412568946
40,Oklahoma,OK,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,18.1,31.9,13.799999999999995,lower_better,none,1,acs_ready,NA,13.799999999999995,13.799999999999995,-0.9716099435904868,16.562231691114576,83.43776830888542
41,Oregon,OR,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,22.4,40.5,18.1,lower_better,none,1,acs_ready,NA,18.1,18.1,0.1455944264613391,55.78792159305546,44.21207840694454
42,Pennsylvania,PA,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,18.6,39.2,20.6,lower_better,none,1,acs_ready,NA,20.6,20.6,0.7951318509100742,78.67315956201432,21.32684043798568
44,Rhode Island,RI,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,21.9,41.2,19.300000000000004,lower_better,none,1,acs_ready,NA,19.300000000000004,19.300000000000004,0.4573723901967327,67.62982970425062,32.370170295749375
45,South Carolina,SC,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,19.1,35.4,16.299999999999997,lower_better,none,1,acs_ready,NA,16.299999999999997,16.299999999999997,-0.3220725191417513,37.36988782505587,62.63011217494413
46,South Dakota,SD,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,20.2,34.8,14.599999999999998,lower_better,none,1,acs_ready,NA,14.599999999999998,14.599999999999998,-0.763757967766891,22.25057445758231,77.7494255424177
47,Tennessee,TN,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,17.3,34.6,17.3,lower_better,none,1,acs_ready,NA,17.3,17.3,-0.06225754936225631,47.517886678219696,52.482113321780304
48,Texas,TX,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,20.8,36.8,15.999999999999996,lower_better,none,1,acs_ready,NA,15.999999999999996,15.999999999999996,-0.40001701007559964,34.45719941080597,65.54280058919403
49,Utah,UT,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,24.4,40.1,15.700000000000005,lower_better,none,1,acs_ready,NA,15.700000000000005,15.700000000000005,-0.47796150100944573,31.6338803407887,68.36611965921131
50,Vermont,VT,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,26.5,47.7,21.200000000000003,lower_better,none,1,acs_ready,NA,21.200000000000003,21.200000000000003,0.951020832777771,82.92030997409377,17.07969002590623
51,Virginia,VA,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,24.5,45.9,21.4,lower_better,none,1,acs_ready,NA,21.4,21.4,1.0029838267336688,84.20656676271896,15.793433237281036
53,Washington,WA,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,24.4,42.9,18.5,lower_better,none,1,acs_ready,NA,18.5,18.5,0.24952041437313635,59.85208741015805,40.14791258984195
54,West Virginia,WV,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,13.2,28.1,14.900000000000002,lower_better,none,1,acs_ready,NA,14.900000000000002,14.900000000000002,-0.6858134768330416,24.641536837677716,75.35846316232228
55,Wisconsin,WI,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,19.8,36.2,16.400000000000002,lower_better,none,1,acs_ready,NA,16.400000000000002,16.400000000000002,-0.29609102216380057,38.35802850174946,61.64197149825054
56,Wyoming,WY,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,20.7,33.1,12.400000000000002,lower_better,none,1,acs_ready,NA,12.400000000000002,12.400000000000002,-1.3353509012817768,9.088076315865589,90.91192368413441
72,Puerto Rico,PR,2024,eq_score_bachelors,CP,equity,Highest Education Bachelors or Greater: Equity,18.1,34.4,16.299999999999997,lower_better,none,1,acs_ready,NA,16.299999999999997,16.299999999999997,-0.3220725191417513,37.36988782505587,62.63011217494413
000,United States,USA,2024,rel_score_transit,CP,relative,Commute to Work By Public Transit: Relative,3.8,NA,3.8,higher_better,none,1,acs_ready,ACS PUMS: JWTRNS=04-09 (transit modes) DIS=1 AGEP 16+ ESR=1or2 (employed). Denominator = all employed civilians with disability 16+. B08301 lacks disability cross-tab; PUMS required.,3.8,3.8,0.10289582277038284,54.097717347458094,54.097717347458094
01,Alabama,AL,2024,rel_score_transit,CP,relative,Commute to Work By Public Transit: Relative,0.4,NA,0.4,higher_better,none,1,acs_ready,ACS PUMS: JWTRNS=04-09 (transit modes) DIS=1 AGEP 16+ ESR=1or2 (employed). Denominator = all employed civilians with disability 16+. B08301 lacks disability cross-tab; PUMS required.,0.4,0.4,-0.629982725183095,26.435294330871013,26.435294330871013
02,Alaska,AK,2024,rel_score_transit,CP,relative,Commute to Work By Public Transit: Relative,1.7,NA,1.7,higher_better,none,1,acs_ready,ACS PUMS: JWTRNS=04-09 (transit modes) DIS=1 AGEP 16+ ESR=1or2 (employed). Denominator = all employed civilians with disability 16+. B08301 lacks disability cross-tab; PUMS required.,1.7,1.7,-0.34976445684794166,36.32577377610024,36.32577377610024
04,Arizona,AZ,2024,rel_score_transit,CP,relative,Commute to Work By Public Transit: Relative,1.7,NA,1.7,higher_better,none,1,acs_ready,ACS PUMS: JWTRNS=04-09 (transit modes) DIS=1 AGEP 16+ ESR=1or2 (employed). Denominator = all employed civilians with disability 16+. B08301 lacks disability cross-tab; PUMS required.,1.7,1.7,-0.34976445684794166,36.32577377610024,36.32577377610024
05,Arkansas,AR,2024,rel_score_transit,CP,relative,Commute to Work By Public Transit: Relative,0.5,NA,0.5,higher_better,none,1,acs_ready,ACS PUMS: JWTRNS=04-09 (transit modes) DIS=1 AGEP 16+ ESR=1or2 (employed). Denominator = all employed civilians with disability 16+. B08301 lacks disability cross-tab; PUMS required.,0.5,0.5,-0.6084274737726986,27.145199722690272,27.145199722690272
06,California,CA,2024,rel_score_transit,CP,relative,Commute to Work By Public Transit: Relative,4.2,NA,4.2,higher_better,none,1,acs_ready,ACS PUMS: JWTRNS=04-09 (transit modes) DIS=1 AGEP 16+ ESR=1or2 (employed). Denominator = all employed civilians with disability 16+. B08301 lacks disability cross-tab; PUMS required.,4.2,4.2,0.18911682841196856,57.4999373843865,57.4999373843865
08,Colorado,CO,2024,rel_score_transit,CP,relative,Commute to Work By Public Transit: Relative,2.8,NA,2.8,higher_better,none,1,acs_ready,ACS PUMS: JWTRNS=04-09 (transit modes) DIS=1 AGEP 16+ ESR=1or2 (employed). Denominator = all employed civilians with disability 16+. B08301 lacks disability cross-tab; PUMS required.,2.8,2.8,-0.11265669133358122,45.515136894869705,45.515136894869705
09,Connecticut,CT,2024,rel_score_transit,CP,relative,Commute to Work By Public Transit: Relative,4.6,NA,4.6,higher_better,none,1,acs_ready,ACS PUMS: JWTRNS=04-09 (transit modes) DIS=1 AGEP 16+ ESR=1or2 (employed). Denominator = all employed civilians with disability 16+. B08301 lacks disability cross-tab; PUMS required.,4.6,4.6,0.27533783405355405,60.84716500226571,60.84716500226571
10,Delaware,DE,2024,rel_score_transit,CP,relative,Commute to Work By Public Transit: Relative,2.6,NA,2.6,higher_better,none,1,acs_ready,ACS PUMS: JWTRNS=04-09 (transit modes) DIS=1 AGEP 16+ ESR=1or2 (employed). Denominator = all employed civilians with disability 16+. B08301 lacks disability cross-tab; PUMS required.,2.6,2.6,-0.15576719415437398,43.810826510240815,43.810826510240815
11,District of Columbia,DC,2024,rel_score_transit,CP,relative,Commute to Work By Public Transit: Relative,27.4,NA,27.4,higher_better,none,1,acs_ready,ACS PUMS: JWTRNS=04-09 (transit modes) DIS=1 AGEP 16+ ESR=1or2 (employed). Denominator = all employed civilians with disability 16+. B08301 lacks disability cross-tab; PUMS required.,27.4,27.4,5.189935155623934,99.99998948163366,99.99998948163366
12,Florida,FL,2024,rel_score_transit,CP,relative,Commute to Work By Public Transit: Relative,1.7,NA,1.7,higher_better,none,1,acs_ready,ACS PUMS: JWTRNS=04-09 (transit modes) DIS=1 AGEP 16+ ESR=1or2 (employed). Denominator = all employed civilians with disability 16+. B08301 lacks disability cross-tab; PUMS required.,1.7,1.7,-0.34976445684794166,36.32577377610024,36.32577377610024
13,Georgia,GA,2024,rel_score_transit,CP,relative,Commute to Work By Public Transit: Relative,1.5,NA,1.5,higher_better,none,1,acs_ready,ACS PUMS: JWTRNS=04-09 (transit modes) DIS=1 AGEP 16+ ESR=1or2 (employed). Denominator = all employed civilians with disability 16+. B08301 lacks disability cross-tab; PUMS required.,1.5,1.5,-0.3928749596687345,34.72059184333871,34.72059184333871
15,Hawaii,HI,2024,rel_score_transit,CP,relative,Commute to Work By Public Transit: Relative,6.8,NA,6.8,higher_better,none,1,acs_ready,ACS PUMS: JWTRNS=04-09 (transit modes) DIS=1 AGEP 16+ ESR=1or2 (employed). Denominator = all employed civilians with disability 16+. B08301 lacks disability cross-tab; PUMS required.,6.8,6.8,0.749553365082275,77.32381266059586,77.32381266059586
16,Idaho,ID,2024,rel_score_transit,CP,relative,Commute to Work By Public Transit: Relative,1.1,NA,1.1,higher_better,none,1,acs_ready,ACS PUMS: JWTRNS=04-09 (transit modes) DIS=1 AGEP 16+ ESR=1or2 (employed). Denominator = all employed civilians with disability 16+. B08301 lacks disability cross-tab; PUMS required.,1.1,1.1,-0.47909596531032006,31.59351799581956,31.59351799581956
17,Illinois,IL,2024,rel_score_transit,CP,relative,Commute to Work By Public Transit: Relative,7.1,NA,7.1,higher_better,none,1,acs_ready,ACS PUMS: JWTRNS=04-09 (transit modes) DIS=1 AGEP 16+ ESR=1or2 (employed). Denominator = all employed civilians with disability 16+. B08301 lacks disability cross-tab; PUMS required.,7.1,7.1,0.8142191193134642,79.22402828069369,79.22402828069369
18,Indiana,IN,2024,rel_score_transit,CP,relative,Commute to Work By Public Transit: Relative,1.2,NA,1.2,higher_better,none,1,acs_ready,ACS PUMS: JWTRNS=04-09 (transit modes) DIS=1 AGEP 16+ ESR=1or2 (employed). Denominator = all employed civilians with disability 16+. B08301 lacks disability cross-tab; PUMS required.,1.2,1.2,-0.45754071389992373,32.36412226904323,32.36412226904323
19,Iowa,IA,2024,rel_score_transit,CP,relative,Commute to Work By Public Transit: Relative,1.5,NA,1.5,higher_better,none,1,acs_ready,ACS PUMS: JWTRNS=04-09 (transit modes) DIS=1 AGEP 16+ ESR=1or2 (employed). Denominator = all employed civilians with disability 16+. B08301 lacks disability cross-tab; PUMS required.,1.5,1.5,-0.3928749596687345,34.72059184333871,34.72059184333871
20,Kansas,KS,2024,rel_score_transit,CP,relative,Commute to Work By Public Transit: Relative,1.3,NA,1.3,higher_better,none,1,acs_ready,ACS PUMS: JWTRNS=04-09 (transit modes) DIS=1 AGEP 16+ ESR=1or2 (employed). Denominator = all employed civilians with disability 16+. B08301 lacks disability cross-tab; PUMS required.,1.3,1.3,-0.4359854624895272,33.14236385732456,33.14236385732456
21,Kentucky,KY,2024,rel_score_transit,CP,relative,Commute to Work By Public Transit: Relative,1.2,NA,1.2,higher_better,none,1,acs_ready,ACS PUMS: JWTRNS=04-09 (transit modes) DIS=1 AGEP 16+ ESR=1or2 (employed). Denominator = all employed civilians with disability 16+. B08301 lacks disability cross-tab; PUMS required.,1.2,1.2,-0.45754071389992373,32.36412226904323,32.36412226904323
22,Louisiana,LA,2024,rel_score_transit,CP,relative,Commute to Work By Public Transit: Relative,1.5,NA,1.5,higher_better,none,1,acs_ready,ACS PUMS: JWTRNS=04-09 (transit modes) DIS=1 AGEP 16+ ESR=1or2 (employed). Denominator = all employed civilians with disability 16+. B08301 lacks disability cross-tab; PUMS required.,1.5,1.5,-0.3928749596687345,34.72059184333871,34.72059184333871
23,Maine,ME,2024,rel_score_transit,CP,relative,Commute to Work By Public Transit: Relative,0.9,NA,0.9,higher_better,none,1,acs_ready,ACS PUMS: JWTRNS=04-09 (transit modes) DIS=1 AGEP 16+ ESR=1or2 (employed). Denominator = all employed civilians with disability 16+. B08301 lacks disability cross-tab; PUMS required.,0.9,0.9,-0.5222064681311129,30.076329150381575,30.076329150381575
24,Maryland,MD,2024,rel_score_transit,CP,relative,Commute to Work By Public Transit: Relative,5.3,NA,5.3,higher_better,none,1,acs_ready,ACS PUMS: JWTRNS=04-09 (transit modes) DIS=1 AGEP 16+ ESR=1or2 (employed). Denominator = all employed civilians with disability 16+. B08301 lacks disability cross-tab; PUMS required.,5.3,5.3,0.42622459392632894,66.50279009151122,66.50279009151122
25,Massachusetts,MA,2024,rel_score_transit,CP,relative,Commute to Work By Public Transit: Relative,7,NA,7,higher_better,none,1,acs_ready,ACS PUMS: JWTRNS=04-09 (transit modes) DIS=1 AGEP 16+ ESR=1or2 (employed). Denominator = all employed civilians with disability 16+. B08301 lacks disability cross-tab; PUMS required.,7,7,0.7926638679030679,78.6013156502154,78.6013156502154
26,Michigan,MI,2024,rel_score_transit,CP,relative,Commute to Work By Public Transit: Relative,2.1,NA,2.1,higher_better,none,1,acs_ready,ACS PUMS: JWTRNS=04-09 (transit modes) DIS=1 AGEP 16+ ESR=1or2 (employed). Denominator = all employed civilians with disability 16+. B08301 lacks disability cross-tab; PUMS required.,2.1,2.1,-0.263543451206356,39.60658688086689,39.60658688086689
27,Minnesota,MN,2024,rel_score_transit,CP,relative,Commute to Work By Public Transit: Relative,4.2,NA,4.2,higher_better,none,1,acs_ready,ACS PUMS: JWTRNS=04-09 (transit modes) DIS=1 AGEP 16+ ESR=1or2 (employed). Denominator = all employed civilians with disability 16+. B08301 lacks disability cross-tab; PUMS required.,4.2,4.2,0.18911682841196856,57.4999373843865,57.4999373843865
