GEOID,NAME,ABBR,year,indicator_id,category,dimension,indicator_label,value_pwd,value_pwod,value_raw,direction,transform,weight,source_status,notes
09,Connecticut,CT,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,843.1678425629559,NA,843.1678425629559,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
10,Delaware,DE,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1674.846969865493,NA,1674.846969865493,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
11,District of Columbia,DC,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,3653.969384122463,NA,3653.969384122463,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
12,Florida,FL,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1007.0212077407476,NA,1007.0212077407476,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
13,Georgia,GA,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1323.3791438807498,NA,1323.3791438807498,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
15,Hawaii,HI,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,877.0898650620338,NA,877.0898650620338,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
16,Idaho,ID,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,933.160536950244,NA,933.160536950244,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
17,Illinois,IL,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1770.267209907944,NA,1770.267209907944,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
18,Indiana,IN,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1345.8282153213345,NA,1345.8282153213345,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
19,Iowa,IA,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1131.3554444900162,NA,1131.3554444900162,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
20,Kansas,KS,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1528.152197427321,NA,1528.152197427321,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
21,Kentucky,KY,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1088.250909037018,NA,1088.250909037018,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
22,Louisiana,LA,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1630.6227438069775,NA,1630.6227438069775,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
23,Maine,ME,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,910.7404138907984,NA,910.7404138907984,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
24,Maryland,MD,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1489.403037200825,NA,1489.403037200825,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
25,Massachusetts,MA,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1082.057185760573,NA,1082.057185760573,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
26,Michigan,MI,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1666.5371514421522,NA,1666.5371514421522,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
27,Minnesota,MN,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,894.6995968271387,NA,894.6995968271387,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
28,Mississippi,MS,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1221.5055191932229,NA,1221.5055191932229,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
29,Missouri,MO,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1512.00378000945,NA,1512.00378000945,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
30,Montana,MT,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1329.5546515918636,NA,1329.5546515918636,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
31,Nebraska,NE,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1279.8034963657008,NA,1279.8034963657008,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
32,Nevada,NV,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1959.8533407190523,NA,1959.8533407190523,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
33,New Hampshire,NH,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1050.9237459687918,NA,1050.9237459687918,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
34,New Jersey,NJ,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,914.4326913875564,NA,914.4326913875564,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
35,New Mexico,NM,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,2278.3704438793443,NA,2278.3704438793443,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
36,New York,NY,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,2185.226293339753,NA,2185.226293339753,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
37,North Carolina,NC,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1448.572256180668,NA,1448.572256180668,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
38,North Dakota,ND,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1600.045509708738,NA,1600.045509708738,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
39,Ohio,OH,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1451.244595898684,NA,1451.244595898684,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
40,Oklahoma,OK,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1773.2852500358329,NA,1773.2852500358329,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
41,Oregon,OR,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1070.0029266131028,NA,1070.0029266131028,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
42,Pennsylvania,PA,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1329.1696935046978,NA,1329.1696935046978,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
44,Rhode Island,RI,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,882.3611487438371,NA,882.3611487438371,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
45,South Carolina,SC,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1778.3988726725618,NA,1778.3988726725618,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
46,South Dakota,SD,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1649.0115538901298,NA,1649.0115538901298,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
47,Tennessee,TN,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,2077.958304271012,NA,2077.958304271012,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
48,Texas,TX,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1591.27906913181,NA,1591.27906913181,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
49,Utah,UT,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,1198.524499323477,NA,1198.524499323477,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
50,Vermont,VT,2024,rel_score_violentcrime,CP,relative,Violent Crime Rate: Relative,658.141259813136,NA,658.141259813136,lower_better,none,1,external_ready,"Source: FBI NIBRS 2024 — Table 27 (Crimes Against Persons) + Table 28 (robbery). Variable: violent_crime_rate = (Assault + Homicide + Sex Offenses [T27] + Robbery [T28]) / Population Covered × 100,000. Note: NIBRS Assault Offenses includes all assault levels (not just aggravated); Sex Offenses is broader than legacy UCR rape. Same 2024 low-participation caveats as property crime (FL, PA, AK). Data added to national_data via 01b Section B + INTEGRATION (April 2026). Source status corrected from acs_ready to external_ready on 7 August 2026; this is FBI NIBRS data merged by 01b_pull_external_data.R, not an ACS variable."
